,occupation_level,education_num,familiarity_FB,view_FB,interested_insurance,created_account,age_by_decade_20s,age_by_decade_30s,age_by_decade_40s,age_by_decade_50s,age_by_decade_60s,age_by_decade_70s,age_by_decade_80s,teens,postcode_encoded,marital_status_divorced,marital_status_married-civ-spouse,marital_status_married-spouse-absent,marital_status_never-married,marital_status_separated,marital_status_widowed,education_encoded,job_title_encoded
27727,4,10,2,10,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27868,1.0,0.0,0.0,0.0,0.0,0.0,7.0,324
27728,8,12,5,1,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2859,0.0,0.0,0.0,0.0,0.0,1.0,8.0,636
27729,13,17,1,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10253,0.0,0.0,0.0,1.0,0.0,0.0,10.0,379
27730,5,6,1,6,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12688,0.0,0.0,0.0,1.0,0.0,0.0,4.0,78
27731,5,12,5,1,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15604,1.0,0.0,0.0,0.0,0.0,0.0,8.0,29
27732,12,12,3,2,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9632,0.0,0.0,0.0,1.0,0.0,0.0,8.0,343
27733,6,12,5,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14629,0.0,0.0,0.0,1.0,0.0,0.0,8.0,196
27734,11,17,5,4,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20299,0.0,1.0,0.0,0.0,0.0,0.0,10.0,143
27735,10,12,1,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19146,0.0,1.0,0.0,0.0,0.0,0.0,8.0,150
27736,13,13,4,8,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1690,0.0,1.0,0.0,0.0,0.0,0.0,9.0,21
27737,9,13,7,7,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5603,0.0,1.0,0.0,0.0,0.0,0.0,9.0,288
27738,12,12,10,8,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19442,1.0,0.0,0.0,0.0,0.0,0.0,8.0,347
27739,6,12,4,9,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9874,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2
27740,7,13,1,7,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29530,0.0,1.0,0.0,0.0,0.0,0.0,9.0,73
27741,1,13,3,8,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16486,1.0,0.0,0.0,0.0,0.0,0.0,9.0,140
27742,10,12,4,1,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4164,0.0,0.0,0.0,1.0,0.0,0.0,8.0,48
27743,6,17,2,9,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7353,0.0,0.0,0.0,1.0,0.0,0.0,10.0,246
27744,7,12,10,2,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,540,0.0,1.0,0.0,0.0,0.0,0.0,8.0,291
27745,12,12,5,5,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15022,0.0,1.0,0.0,0.0,0.0,0.0,8.0,47
27746,10,13,5,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16466,1.0,0.0,0.0,0.0,0.0,0.0,9.0,121
27747,12,12,8,6,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9577,0.0,1.0,0.0,0.0,0.0,0.0,8.0,347
27748,12,4,2,5,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3285,0.0,1.0,0.0,0.0,0.0,0.0,2.0,223
27749,11,13,9,6,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20286,0.0,0.0,0.0,1.0,0.0,0.0,9.0,154
27750,14,14,8,7,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25858,0.0,1.0,0.0,0.0,0.0,0.0,12.0,234
27751,6,16,9,7,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25063,0.0,1.0,0.0,0.0,0.0,0.0,13.0,2
27752,10,17,6,7,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4946,0.0,0.0,0.0,0.0,1.0,0.0,10.0,88
27753,14,17,9,4,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23592,0.0,1.0,0.0,0.0,0.0,0.0,10.0,473
27754,2,13,2,7,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11301,0.0,1.0,0.0,0.0,0.0,0.0,9.0,366
27755,8,17,2,1,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4283,0.0,0.0,0.0,1.0,0.0,0.0,10.0,3
27756,4,17,3,9,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5344,0.0,0.0,0.0,1.0,0.0,0.0,10.0,324
27757,15,20,10,9,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1515,0.0,1.0,0.0,0.0,0.0,0.0,14.0,507
27758,9,12,6,8,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31372,0.0,1.0,0.0,0.0,0.0,0.0,8.0,293
27759,4,8,4,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8381,0.0,0.0,0.0,1.0,0.0,0.0,5.0,356
27760,4,14,3,8,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19829,1.0,0.0,0.0,0.0,0.0,0.0,12.0,321
27761,6,12,5,7,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16242,1.0,0.0,0.0,0.0,0.0,0.0,8.0,246
27762,7,6,9,2,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1826,0.0,0.0,0.0,1.0,0.0,0.0,4.0,635
27763,4,9,8,2,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22111,0.0,1.0,0.0,0.0,0.0,0.0,6.0,319
27764,9,17,4,4,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,351,0.0,1.0,0.0,0.0,0.0,0.0,10.0,306
27765,10,9,1,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20020,0.0,0.0,0.0,1.0,0.0,0.0,6.0,540
27766,14,12,10,4,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20699,0.0,1.0,0.0,0.0,0.0,0.0,8.0,497
27767,2,14,5,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2420,0.0,1.0,0.0,0.0,0.0,0.0,12.0,60
27768,9,13,3,6,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21829,0.0,0.0,0.0,1.0,0.0,0.0,9.0,170
27769,8,16,1,8,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885,0.0,1.0,0.0,0.0,0.0,0.0,13.0,118
27770,14,5,1,1,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13058,0.0,1.0,0.0,0.0,0.0,0.0,3.0,621
27771,20,13,7,7,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26994,0.0,1.0,0.0,0.0,0.0,0.0,9.0,66
27772,4,18,8,6,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26045,0.0,0.0,0.0,1.0,0.0,0.0,11.0,310
27773,1,9,3,9,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16103,0.0,0.0,0.0,1.0,0.0,0.0,6.0,591
27774,8,13,9,4,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10966,0.0,0.0,0.0,1.0,0.0,0.0,9.0,79
27775,7,4,1,5,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22544,0.0,1.0,0.0,0.0,0.0,0.0,2.0,266
27776,9,18,1,6,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16633,1.0,0.0,0.0,0.0,0.0,0.0,11.0,355
27777,6,13,2,6,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15849,0.0,0.0,0.0,1.0,0.0,0.0,9.0,33
27778,10,12,1,3,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12048,0.0,0.0,0.0,0.0,1.0,0.0,8.0,150
27779,9,12,10,3,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29450,0.0,1.0,0.0,0.0,0.0,0.0,8.0,155
27780,3,9,9,2,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22079,0.0,1.0,0.0,0.0,0.0,0.0,6.0,221
27781,16,12,9,10,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23663,0.0,1.0,0.0,0.0,0.0,0.0,8.0,342
27782,6,20,2,8,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22952,1.0,0.0,0.0,0.0,0.0,0.0,14.0,196
27783,13,13,1,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17139,0.0,0.0,0.0,1.0,0.0,0.0,9.0,582
27784,10,17,7,3,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23064,0.0,1.0,0.0,0.0,0.0,0.0,10.0,88
27785,6,6,2,2,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19895,0.0,1.0,0.0,0.0,0.0,0.0,4.0,185
27786,3,10,3,5,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12613,1.0,0.0,0.0,0.0,0.0,0.0,7.0,210
27787,9,12,5,7,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23392,0.0,1.0,0.0,0.0,0.0,0.0,8.0,58
27788,2,13,7,2,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15685,0.0,1.0,0.0,0.0,0.0,0.0,9.0,437
27789,9,17,3,4,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23737,0.0,1.0,0.0,0.0,0.0,0.0,10.0,65
27790,3,18,7,9,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5469,0.0,0.0,0.0,1.0,0.0,0.0,11.0,216
27791,3,12,9,2,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16220,0.0,1.0,0.0,0.0,0.0,0.0,8.0,62
27792,5,12,9,1,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9395,0.0,0.0,0.0,1.0,0.0,0.0,8.0,29
27793,11,8,5,7,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10298,0.0,0.0,0.0,0.0,1.0,0.0,5.0,412
27794,8,13,5,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8167,0.0,0.0,0.0,1.0,0.0,0.0,9.0,136
27795,6,5,4,1,0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16070,0.0,1.0,0.0,0.0,0.0,0.0,3.0,246
27796,15,20,2,6,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30625,0.0,1.0,0.0,0.0,0.0,0.0,14.0,586
27797,5,12,4,9,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13199,0.0,0.0,0.0,0.0,0.0,1.0,8.0,10
27798,8,13,5,9,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,868,1.0,0.0,0.0,0.0,0.0,0.0,9.0,139
27799,13,12,1,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11963,0.0,0.0,0.0,0.0,1.0,0.0,8.0,21
27800,10,13,3,8,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785,0.0,0.0,0.0,1.0,0.0,0.0,9.0,127
27801,10,13,2,4,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8680,1.0,0.0,0.0,0.0,0.0,0.0,9.0,121
27802,9,13,8,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18496,0.0,0.0,0.0,1.0,0.0,0.0,9.0,155
27803,8,13,9,6,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15219,0.0,1.0,0.0,0.0,0.0,0.0,9.0,139
27804,5,12,3,2,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10816,1.0,0.0,0.0,0.0,0.0,0.0,8.0,78
27805,9,16,3,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30106,0.0,1.0,0.0,0.0,0.0,0.0,13.0,308
27806,6,13,9,2,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8565,1.0,0.0,0.0,0.0,0.0,0.0,9.0,239
27807,6,13,9,3,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2344,0.0,0.0,0.0,1.0,0.0,0.0,9.0,239
27808,2,13,2,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3689,0.0,0.0,0.0,1.0,0.0,0.0,9.0,243
27809,3,13,7,7,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24093,0.0,1.0,0.0,0.0,0.0,0.0,9.0,575
27810,8,18,8,5,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27400,0.0,1.0,0.0,0.0,0.0,0.0,11.0,126
27811,12,17,6,4,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8333,0.0,1.0,0.0,0.0,0.0,0.0,10.0,340
27812,13,13,3,8,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9383,0.0,0.0,0.0,1.0,0.0,0.0,9.0,367
27813,17,13,2,9,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30564,0.0,1.0,0.0,0.0,0.0,0.0,9.0,531
27814,8,13,9,9,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10958,0.0,0.0,0.0,1.0,0.0,0.0,9.0,394
27815,13,10,6,7,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10862,0.0,0.0,0.0,1.0,0.0,0.0,7.0,545
27816,8,12,7,2,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17623,0.0,1.0,0.0,0.0,0.0,0.0,8.0,35
27817,8,13,3,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14902,0.0,0.0,0.0,1.0,0.0,0.0,9.0,598
27818,5,13,1,1,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13455,0.0,0.0,0.0,1.0,0.0,0.0,9.0,183
27819,15,12,9,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23764,0.0,1.0,0.0,0.0,0.0,0.0,8.0,274
27820,10,4,1,2,0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9236,0.0,0.0,0.0,0.0,0.0,1.0,2.0,47
27821,2,13,8,4,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1219,0.0,1.0,0.0,0.0,0.0,0.0,9.0,270
27822,7,13,6,6,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17570,0.0,0.0,0.0,1.0,0.0,0.0,9.0,290
27823,8,12,2,6,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2592,0.0,1.0,0.0,0.0,0.0,0.0,8.0,18
27824,6,12,3,8,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24136,1.0,0.0,0.0,0.0,0.0,0.0,8.0,239
27825,6,17,10,5,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27409,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2
27826,4,18,9,5,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12537,0.0,0.0,0.0,1.0,0.0,0.0,11.0,305
27827,9,13,3,9,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16630,0.0,0.0,0.0,1.0,0.0,0.0,9.0,637
27828,8,12,7,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4766,0.0,0.0,1.0,0.0,0.0,0.0,8.0,236
27829,4,17,5,1,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9698,1.0,0.0,0.0,0.0,0.0,0.0,10.0,323
27830,9,12,9,2,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4800,0.0,0.0,0.0,1.0,0.0,0.0,8.0,72
27831,8,21,2,7,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28709,0.0,1.0,0.0,0.0,0.0,0.0,15.0,35
27832,10,17,8,4,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30027,0.0,1.0,0.0,0.0,0.0,0.0,10.0,122
27833,2,12,6,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7264,0.0,0.0,0.0,1.0,0.0,0.0,8.0,9
27834,5,13,7,8,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12151,0.0,0.0,0.0,1.0,0.0,0.0,9.0,183
27835,5,12,5,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3522,0.0,0.0,0.0,1.0,0.0,0.0,8.0,183
27836,1,16,4,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8254,0.0,0.0,0.0,1.0,0.0,0.0,13.0,253
27837,6,12,8,6,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25630,0.0,1.0,0.0,0.0,0.0,0.0,8.0,33
27838,4,17,6,9,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30896,0.0,1.0,0.0,0.0,0.0,0.0,10.0,465
27839,9,12,9,4,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21893,1.0,0.0,0.0,0.0,0.0,0.0,8.0,637
27840,11,17,8,6,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27486,0.0,1.0,0.0,0.0,0.0,0.0,10.0,96
27841,8,17,7,4,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,290,0.0,1.0,0.0,0.0,0.0,0.0,10.0,139
27842,7,13,1,4,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11789,0.0,0.0,0.0,1.0,0.0,0.0,9.0,290
27843,7,13,1,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28848,0.0,1.0,0.0,0.0,0.0,0.0,9.0,73
27844,3,12,2,8,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20815,0.0,1.0,0.0,0.0,0.0,0.0,8.0,284
27845,9,3,4,4,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17349,0.0,0.0,0.0,1.0,0.0,0.0,1.0,289
27846,2,13,3,3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3611,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9
27847,6,12,7,9,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9173,0.0,0.0,0.0,1.0,0.0,0.0,8.0,246
27848,13,17,7,5,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24354,0.0,0.0,0.0,1.0,0.0,0.0,10.0,367
27849,4,17,7,4,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13031,0.0,0.0,0.0,1.0,0.0,0.0,10.0,320
27850,3,12,5,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7160,0.0,0.0,0.0,1.0,0.0,0.0,8.0,210
27851,8,12,6,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12925,0.0,0.0,0.0,1.0,0.0,0.0,8.0,441
27852,8,9,3,5,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12257,0.0,0.0,0.0,1.0,0.0,0.0,6.0,136
27853,10,6,7,4,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5625,0.0,0.0,0.0,1.0,0.0,0.0,4.0,107
27854,4,17,4,5,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5493,0.0,0.0,0.0,1.0,0.0,0.0,10.0,310
27855,5,20,4,5,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26123,0.0,0.0,0.0,0.0,1.0,0.0,14.0,173
27856,14,20,10,3,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27572,0.0,1.0,0.0,0.0,0.0,0.0,14.0,638
27857,10,13,1,2,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11086,1.0,0.0,0.0,0.0,0.0,0.0,9.0,149
27858,12,12,3,2,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9057,1.0,0.0,0.0,0.0,0.0,0.0,8.0,343
27859,16,18,6,8,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30116,0.0,0.0,0.0,0.0,1.0,0.0,11.0,181
27860,6,12,2,9,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10457,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2
27861,20,20,7,6,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27558,0.0,1.0,0.0,0.0,0.0,0.0,14.0,103
27862,6,18,6,7,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28875,0.0,1.0,0.0,0.0,0.0,0.0,11.0,224
27863,12,18,4,6,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28437,0.0,1.0,0.0,0.0,0.0,0.0,11.0,594
27864,7,9,4,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3731,0.0,1.0,0.0,0.0,0.0,0.0,6.0,635
27865,4,16,1,7,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17386,0.0,1.0,0.0,0.0,0.0,0.0,13.0,180
27866,7,13,7,7,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14978,0.0,0.0,0.0,0.0,0.0,1.0,9.0,74
27867,8,18,9,6,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2034,0.0,1.0,0.0,0.0,0.0,0.0,11.0,136
27868,8,13,5,7,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17855,0.0,1.0,0.0,0.0,0.0,0.0,9.0,81
27869,1,12,7,9,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5868,0.0,0.0,0.0,1.0,0.0,0.0,8.0,609
27870,4,13,9,3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5262,0.0,0.0,0.0,1.0,0.0,0.0,9.0,305
27871,12,8,3,7,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21084,0.0,1.0,0.0,0.0,0.0,0.0,5.0,47
27872,10,12,9,5,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27105,0.0,1.0,0.0,0.0,0.0,0.0,8.0,88
27873,8,12,7,4,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18729,0.0,1.0,0.0,0.0,0.0,0.0,8.0,18
27874,8,18,5,5,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19604,0.0,0.0,0.0,1.0,0.0,0.0,11.0,411
27875,10,12,9,2,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10237,0.0,1.0,0.0,0.0,0.0,0.0,8.0,83
27876,6,17,5,8,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21427,0.0,1.0,0.0,0.0,0.0,0.0,10.0,676
27877,12,12,5,8,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21675,0.0,1.0,0.0,0.0,0.0,0.0,8.0,335
27878,14,13,3,1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30834,0.0,1.0,0.0,0.0,0.0,0.0,9.0,243
27879,7,12,1,7,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15720,0.0,0.0,0.0,1.0,0.0,0.0,8.0,292
27880,5,13,10,3,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19785,1.0,0.0,0.0,0.0,0.0,0.0,9.0,78
27881,5,13,4,8,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1303,0.0,1.0,0.0,0.0,0.0,0.0,9.0,145
27882,3,13,6,9,1,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1850,1.0,0.0,0.0,0.0,0.0,0.0,9.0,210
27883,5,5,6,6,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10336,0.0,1.0,0.0,0.0,0.0,0.0,3.0,171
27884,5,17,3,2,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28885,0.0,1.0,0.0,0.0,0.0,0.0,10.0,160
27885,8,17,2,1,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14242,1.0,0.0,0.0,0.0,0.0,0.0,10.0,118
27886,10,12,5,6,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3068,0.0,1.0,0.0,0.0,0.0,0.0,8.0,121
27887,4,12,6,3,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17603,0.0,0.0,0.0,1.0,0.0,0.0,8.0,323
27888,8,12,10,6,1,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27950,0.0,1.0,0.0,0.0,0.0,0.0,8.0,126
27889,5,9,9,5,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13347,0.0,0.0,0.0,1.0,0.0,0.0,6.0,165
27890,7,13,8,7,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16064,0.0,1.0,0.0,0.0,0.0,0.0,9.0,77
27891,7,12,7,7,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25047,1.0,0.0,0.0,0.0,0.0,0.0,8.0,397
27892,10,10,5,9,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3990,0.0,1.0,0.0,0.0,0.0,0.0,7.0,121
27893,8,12,4,2,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664,0.0,0.0,0.0,1.0,0.0,0.0,8.0,118
27894,6,12,8,5,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11123,0.0,0.0,0.0,1.0,0.0,0.0,8.0,224
27895,5,13,4,5,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12516,0.0,0.0,0.0,1.0,0.0,0.0,9.0,113
27896,12,12,1,2,1,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31013,0.0,1.0,0.0,0.0,0.0,0.0,8.0,594
27897,6,12,9,3,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,186,0.0,1.0,0.0,0.0,0.0,0.0,8.0,683
27898,7,13,4,4,1,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13906,1.0,0.0,0.0,0.0,0.0,0.0,9.0,357
27899,8,12,9,8,0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9345,0.0,0.0,0.0,1.0,0.0,0.0,8.0,636
27900,5,13,9,5,0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4312,1.0,0.0,0.0,0.0,0.0,0.0,9.0,173
