,salary_in_gbp
26834,18956.0
26835,23912.88
26836,18190.0
26837,22593.84
26838,41477.0
26839,15910.0
26840,20164.0
26841,13791.96
26842,22736.760000000002
26843,26987.159999999996
26844,31768.5
26845,22231.0
26846,27510.5
26847,24778.32
26848,17388.0
26849,14840.8
26850,22860.0
26851,60790.0
26852,29189.0
26853,16489.68
26854,16623.36
26855,87702.25
26856,0.0
26857,16733.88
26858,37073.0
26859,40519.0
26860,29448.119999999995
26861,30829.68
26862,19856.0
26863,33564.36
26864,13953.0
26865,34619.0
26866,23403.0
26867,19460.52
26868,17052.6
26869,21274.76
26870,28162.0
26871,24317.0
26872,87702.25
26873,24679.0
26874,36345.0
26875,48819.68
26876,43238.52
26877,28584.36
26878,34780.5
26879,21123.72
26880,36477.0
26881,18142.0
26882,24389.0
26883,22022.64
26884,39144.0
26885,18891.72
26886,41324.0
26887,27785.5
26888,24389.0
26889,38057.24
26890,21126.0
26891,31952.440000000002
26892,16818.72
26893,37069.76
26894,0.0
26895,19846.0
26896,33511.0
26897,31808.4
26898,17627.64
26899,27490.0
26900,25295.92
26901,28553.0
26902,20772.0
26903,81735.5
26904,18298.0
26905,20085.0
26906,21108.0
26907,49915.08
26908,19650.0
26909,25886.159999999996
26910,23892.0
26911,42779.0
26912,23693.0
26913,30116.0
26914,79666.0
26915,18933.72
26916,22820.72
26917,20077.0
26918,22399.0
26919,20659.079999999998
26920,21629.0
26921,26422.44
26922,18160.079999999998
26923,26731.0
26924,47433.0
26925,62366.719999999994
26926,43037.0
26927,21691.0
26928,32672.0
26929,45945.64
26930,20958.48
26931,18462.5
26932,87702.25
26933,18074.0
26934,28497.96
26935,43775.0
26936,17317.559999999998
26937,40710.799999999996
26938,19326.0
26939,33794.64
26940,22245.72
26941,24615.24
26942,16239.6
26943,28123.800000000003
26944,19470.0
26945,15999.36
26946,31233.0
26947,19226.88
26948,34392.0
26949,36690.0
26950,17374.0
26951,48321.52
26952,53076.96
26953,20481.0
26954,19310.0
26955,28312.440000000002
26956,22445.0
26957,49697.44
26958,23319.0
26959,17700.72
26960,38147.5
26961,23505.0
26962,29620.68
26963,21017.0
26964,27243.0
26965,30420.0
26966,16202.16
26967,51314.5
26968,15338.440000000002
26969,42925.5
26970,24955.32
26971,15660.0
26972,21277.36
26973,27040.5
26974,17818.5
26975,24801.0
26976,13912.32
26977,21266.64
26978,20028.0
26979,43430.04
26980,20818.0
26981,18336.0
26982,20109.5
26983,21536.0
26984,28601.5
26985,16285.0
26986,18424.12
26987,17909.64
26988,23688.0
26989,16756.48
26990,30743.28
26991,62421.32000000001
26992,17339.04
26993,32481.5
26994,63291.0
26995,18457.0
26996,40864.0
26997,28344.239999999998
26998,32132.0
26999,17197.440000000002
27000,20070.440000000002
27001,26526.0
27002,16186.039999999999
27003,73665.0
27004,26214.0
27005,76873.5
27006,28579.0
27007,17998.56
27008,20702.76
27009,18425.760000000002
27010,27534.0
27011,39989.0
27012,18776.0
27013,34271.399999999994
27014,19628.5
27015,37302.200000000004
27016,20552.0
27017,35039.5
27018,24237.72
27019,41017.0
27020,37135.56
27021,22763.64
27022,16189.16
27023,42090.0
27024,21996.5
27025,50237.5
27026,14084.0
27027,36076.8
27028,41755.0
27029,25635.0
27030,31521.0
27031,16607.0
27032,50754.5
27033,21743.0
27034,38024.0
27035,19106.0
27036,17558.32
27037,16168.0
27038,15255.0
27039,17023.76
27040,22402.0
27041,21327.84
27042,73002.8
27043,87702.25
27044,20838.0
27045,31002.0
27046,32931.0
27047,20482.0
27048,25331.8
27049,38873.0
27050,21347.0
27051,29004.04
27052,24487.32
27053,31787.0
27054,19614.239999999998
27055,15662.76
27056,21928.0
27057,18319.920000000002
27058,29372.5
27059,44502.119999999995
27060,19711.0
27061,14086.32
27062,22456.0
27063,54140.0
27064,51084.0
27065,37149.0
27066,58288.880000000005
27067,21360.0
27068,20005.0
27069,53122.200000000004
27070,32154.0
27071,59519.0
27072,20423.88
27073,16506.0
27074,21034.0
27075,20944.5
27076,18241.0
27077,32323.56
27078,19701.0
27079,85944.95999999999
27080,16423.0
27081,29102.0
27082,23554.199999999997
27083,26684.0
27084,18711.0
27085,25311.0
27086,24360.0
27087,18820.0
27088,52948.68000000001
27089,29476.68
27090,15232.32
27091,20247.0
27092,14067.0
27093,27730.0
27094,29215.0
27095,53088.5
27096,19010.0
27097,21785.399999999998
27098,16258.0
27099,15997.5
27100,27140.760000000002
27101,60493.92
27102,15391.920000000002
27103,25061.760000000002
27104,40487.0
27105,19549.0
27106,18701.0
27107,17573.0
27108,16785.0
27109,79158.0
27110,36958.0
27111,23551.5
27112,58506.0
27113,47360.0
27114,87702.25
27115,15457.0
27116,17890.0
27117,26760.0
27118,14393.0
27119,17447.559999999998
27120,17190.68
27121,24917.28
27122,57164.0
27123,33046.2
27124,62801.44
27125,16099.0
27126,33184.84
27127,24871.0
27128,17884.88
27129,87702.25
27130,15958.0
27131,23403.0
27132,14374.36
27133,28037.399999999998
27134,20124.0
27135,18855.239999999998
27136,17558.0
27137,64487.280000000006
27138,30138.68
27139,19570.0
27140,31463.119999999995
27141,16186.68
27142,19891.800000000003
27143,14359.0
27144,18963.0
27145,28891.5
27146,26367.64
27147,18025.0
27148,19382.64
27149,22934.08
27150,87702.25
27151,18114.0
27152,16922.0
27153,23146.0
27154,20739.0
27155,68821.20000000001
27156,25619.0
27157,24119.0
27158,20000.0
27159,21189.0
27160,32499.239999999998
27161,16099.32
27162,28338.5
27163,15004.32
27164,34468.0
27165,25705.0
27166,32460.72
27167,87702.25
27168,26337.0
27169,16223.0
27170,16691.16
27171,22250.0
27172,87702.25
27173,25218.0
27174,28050.5
27175,79992.0
27176,20308.920000000002
27177,17031.0
27178,19427.16
27179,45650.0
27180,34197.5
27181,29815.0
27182,15769.68
27183,21330.0
27184,56154.5
27185,17274.12
27186,16192.0
27187,87702.25
27188,17305.0
27189,20566.0
27190,51220.0
27191,18231.0
27192,23575.5
27193,15890.04
27194,23870.0
27195,17197.0
27196,17515.0
27197,37889.5
27198,35395.5
27199,24254.5
27200,29595.0
27201,19197.36
27202,24168.239999999998
27203,18998.72
27204,29569.0
27205,21869.0
27206,0.0
27207,16381.559999999998
27208,32528.04
27209,18359.0
27210,17231.16
27211,39264.24
27212,17007.0
27213,21083.0
27214,39026.0
27215,39485.0
27216,26627.0
27217,32672.119999999995
27218,87331.08
27219,72327.0
27220,15288.0
27221,20640.0
27222,39083.200000000004
27223,19844.0
27224,20173.0
27225,15957.76
27226,13757.64
27227,19518.72
27228,33932.0
27229,18400.5
27230,17875.0
27231,20764.199999999997
27232,17765.0
27233,29822.0
27234,32297.760000000002
27235,25287.600000000002
27236,25232.0
27237,22118.64
27238,18298.0
27239,31210.5
27240,16972.68
27241,53232.0
27242,36444.0
27243,27550.0
27244,17047.68
27245,18757.0
27246,32384.0
27247,84477.0
27248,37876.799999999996
27249,21314.04
27250,19368.0
27251,38782.0
27252,17963.399999999998
27253,19253.52
27254,13435.0
27255,14287.0
27256,24570.0
27257,16657.5
27258,24353.0
27259,18105.88
27260,16804.0
27261,16561.0
27262,18520.5
27263,16160.0
27264,26050.96
27265,24295.440000000002
27266,24567.0
27267,26512.0
27268,18208.0
27269,0.0
27270,21036.239999999998
27271,15928.0
27272,17436.5
27273,23576.0
27274,18074.0
27275,23806.0
27276,30974.0
27277,38913.0
27278,19461.48
27279,32724.0
27280,31370.5
27281,36181.0
27282,21906.559999999998
27283,40199.0
27284,20274.96
27285,22456.0
27286,30521.0
27287,38601.5
27288,23759.0
27289,79177.0
27290,16617.0
27291,23360.0
27292,22384.0
27293,19153.0
27294,43765.0
27295,17615.52
27296,21490.0
27297,16654.56
27298,19152.72
27299,22658.0
27300,16059.679999999998
27301,29189.0
27302,19105.84
27303,26425.0
27304,17077.0
27305,17524.0
27306,25334.04
27307,21161.0
27308,19587.36
27309,15374.0
27310,22107.0
27311,19606.0
27312,53031.72
27313,21950.24
27314,63075.12
27315,53756.0
27316,40941.0
27317,50631.479999999996
27318,31519.28
27319,25188.0
27320,27985.68
27321,18711.0
27322,21052.2
27323,23057.0
27324,32592.0
27325,23223.0
27326,40366.0
27327,17626.0
27328,36366.0
27329,23274.48
27330,20778.68
27331,20893.32
27332,19034.0
27333,26260.44
27334,26327.5
27335,21304.92
27336,21100.5
27337,36842.76
27338,19362.5
27339,84069.48
27340,24806.52
27341,18985.44
27342,47687.5
27343,15494.0
27344,43851.0
27345,39447.0
27346,49454.0
27347,42932.0
27348,26492.0
27349,27325.68
27350,36399.5
27351,37034.0
27352,22099.5
27353,21693.0
27354,22274.5
27355,21123.96
27356,25936.04
27357,23455.0
27358,87702.25
27359,87702.25
27360,19886.0
27361,38051.5
27362,24536.0
27363,21166.0
27364,22173.0
27365,45039.0
27366,19705.0
27367,27884.48
27368,16422.96
27369,22300.0
27370,27464.32
27371,49208.0
27372,21373.800000000003
27373,23985.0
27374,19927.0
27375,15980.400000000001
27376,63508.64
27377,20144.0
27378,22378.2
27379,19271.64
27380,19210.0
27381,46144.5
27382,31664.0
27383,20688.2
27384,19806.96
27385,14678.0
27386,59050.0
27387,57364.0
27388,36814.5
27389,24870.96
27390,15457.0
27391,0.0
27392,87702.25
27393,22254.0
27394,23554.199999999997
27395,30944.760000000002
27396,0.0
27397,87702.25
27398,21831.0
27399,24019.32
27400,16904.68
27401,17713.0
27402,19106.0
27403,25126.0
27404,17141.88
27405,45061.0
27406,23082.0
27407,23591.5
27408,26260.52
27409,27231.359999999997
27410,39423.0
27411,20178.5
27412,18710.0
27413,15976.0
27414,16598.4
27415,0.0
27416,33679.5
27417,19177.44
27418,44693.88
27419,19049.68
27420,22863.0
27421,28786.0
27422,30452.52
27423,35924.0
27424,29102.0
27425,19981.0
27426,16159.800000000001
27427,20533.0
27428,20939.88
27429,22658.0
27430,32233.0
27431,21466.0
27432,15535.0
27433,43812.96
27434,18873.0
27435,38987.0
27436,23201.0
27437,18828.16
27438,32902.0
27439,34278.0
27440,15697.0
27441,24616.0
27442,16018.0
27443,27621.239999999998
27444,26569.399999999998
27445,17804.52
27446,23094.0
27447,18231.2
27448,17365.5
27449,23121.0
27450,23713.079999999998
27451,33075.0
27452,14462.76
27453,18075.0
27454,43966.0
27455,14445.0
27456,16088.279999999999
27457,22184.76
27458,14755.079999999998
27459,19594.12
27460,15700.88
27461,27202.5
27462,35459.0
27463,24612.0
27464,77709.0
27465,31808.399999999998
27466,15071.0
27467,19743.0
27468,64487.280000000006
27469,34457.0
27470,24266.0
27471,13610.52
27472,13435.0
27473,44064.799999999996
27474,25565.64
27475,20778.0
27476,27720.68
27477,19208.0
27478,43928.0
27479,22126.68
27480,18191.0
27481,19313.16
27482,21374.16
27483,20286.0
27484,68237.52
27485,20818.0
27486,36246.72
27487,15224.16
27488,21859.0
27489,57309.719999999994
27490,71679.0
27491,24252.0
27492,15231.320000000002
27493,19910.0
27494,19727.76
27495,18804.0
27496,33777.600000000006
27497,23735.399999999998
27498,21891.84
27499,19673.0
27500,21770.0
27501,18424.5
27502,21742.920000000002
27503,22420.0
27504,20057.0
27505,22418.0
27506,43555.5
27507,37723.4
27508,16371.599999999999
27509,25695.5
27510,22212.0
27511,20509.32
27512,30495.0
27513,33420.36
27514,42026.76
27515,36477.0
27516,46827.0
27517,30222.0
27518,17824.0
27519,26520.5
27520,19892.08
27521,34897.0
27522,31868.0
27523,31153.5
27524,25953.5
27525,21730.0
27526,19793.8
27527,24041.0
27528,27256.0
27529,31704.0
27530,31327.800000000003
27531,17838.0
27532,20223.32
27533,25681.24
27534,36881.0
27535,21860.28
27536,17885.0
27537,36555.5
27538,24509.0
27539,32233.0
27540,67377.44
27541,87702.25
27542,13469.0
27543,21355.88
27544,44962.0
27545,20530.0
27546,41962.5
27547,35656.0
27548,21206.5
27549,22216.0
27550,20355.239999999998
27551,22657.68
27552,36076.8
27553,29983.0
27554,17764.56
27555,22506.36
27556,21381.0
27557,17308.0
27558,19360.0
27559,15052.68
27560,15680.64
27561,13268.0
27562,23466.0
27563,25496.159999999996
27564,15325.920000000002
27565,47008.0
27566,42137.5
27567,26793.0
27568,23141.5
27569,31463.119999999995
27570,14295.0
27571,18624.0
27572,28625.879999999997
27573,55569.96
27574,13251.68
27575,30674.159999999996
27576,87702.25
27577,18189.0
27578,27601.68
27579,18873.0
27580,64398.880000000005
27581,46000.2
27582,19126.079999999998
27583,20362.079999999998
27584,19450.0
27585,17091.0
27586,42128.0
27587,48729.0
27588,25348.440000000002
27589,87702.25
27590,23402.5
27591,16524.0
27592,23474.88
27593,19811.04
27594,22506.36
27595,21725.760000000002
27596,14445.599999999999
27597,75717.0
27598,17428.0
27599,35081.0
27600,20004.12
27601,53503.799999999996
27602,24407.76
27603,23888.8
27604,23038.600000000002
27605,26828.0
27606,17122.0
27607,73795.20000000001
27608,18518.24
27609,22847.5
27610,19360.0
27611,19189.5
27612,29735.68
27613,17866.5
27614,18835.0
27615,30858.0
27616,18631.0
27617,24503.440000000002
27618,51383.0
27619,27557.0
27620,38132.0
27621,19977.12
27622,17408.0
27623,44196.0
27624,16990.48
27625,17624.88
27626,27678.48
27627,19517.68
27628,25019.0
27629,19894.0
27630,24986.760000000002
27631,29985.5
27632,46877.0
27633,19405.5
27634,19104.72
27635,29131.0
27636,19427.16
27637,19427.4
27638,23273.04
27639,24657.0
27640,25211.0
27641,16336.0
27642,19785.0
27643,34074.04
27644,24847.68
27645,20309.0
27646,19410.0
27647,16912.0
27648,21635.0
27649,20231.0
27650,18535.0
27651,62471.0
27652,20636.64
27653,17594.2
27654,18810.0
27655,61726.5
27656,30683.0
27657,16467.0
27658,26911.5
27659,18647.0
27660,16695.64
27661,54254.2
27662,87702.25
27663,17318.0
27664,26260.52
27665,55624.0
27666,28383.0
27667,21849.0
27668,14295.0
27669,26567.0
27670,34429.92
27671,15874.0
27672,14947.0
27673,44809.0
27674,38090.28
27675,37564.0
27676,18034.68
27677,50948.399999999994
27678,20631.0
27679,19267.0
27680,20303.52
27681,19290.0
27682,26224.12
27683,25218.0
27684,22807.0
27685,15338.0
27686,16456.0
27687,20498.760000000002
27688,19012.24
27689,18493.0
27690,26731.119999999995
27691,87702.25
27692,28657.0
27693,41898.0
27694,27397.0
27695,17328.48
27696,29275.199999999997
27697,87702.25
27698,19892.0
27699,34727.0
27700,20283.0
27701,19293.0
27702,33506.72
27703,45191.76
27704,18923.0
27705,19058.52
27706,15151.0
27707,71348.4
27708,52261.799999999996
27709,14463.0
27710,35976.0
27711,26006.0
27712,15856.199999999999
27713,29496.0
27714,23993.5
27715,14996.0
27716,18142.0
27717,28206.5
27718,15962.0
27719,30081.0
27720,18894.72
27721,31924.0
27722,54338.64
27723,19688.0
27724,21195.0
27725,25964.879999999997
27726,29599.0
27727,33248.0
27728,28095.0
27729,22081.0
27730,19466.0
27731,19360.0
27732,18053.0
27733,24014.0
27734,14823.64
27735,32974.68
27736,21875.0
27737,22642.0
27738,17884.0
27739,31473.0
27740,22926.0
27741,20454.0
27742,18806.52
27743,20550.36
27744,17941.800000000003
27745,21010.5
27746,30597.0
27747,28279.68
27748,20043.0
27749,20481.0
27750,19392.0
27751,19480.0
27752,23056.0
27753,19084.0
27754,32298.0
27755,37532.159999999996
27756,34699.0
27757,41170.0
27758,27678.559999999998
27759,22959.559999999998
27760,40370.5
27761,18891.72
27762,40519.0
27763,17302.48
27764,16249.0
27765,33511.0
27766,51709.0
27767,28164.96
27768,36651.16
27769,32183.0
27770,25502.0
27771,26793.0
27772,35273.0
27773,38068.16
27774,21690.48
27775,47008.44
27776,18488.08
27777,22840.48
27778,18518.24
27779,20355.0
27780,17487.0
27781,46193.0
27782,37543.0
27783,44119.4
27784,16074.36
27785,40098.0
27786,18744.72
27787,36971.0
27788,17678.52
27789,16131.0
27790,21837.96
27791,18246.0
27792,40112.5
27793,32222.0
27794,22602.0
27795,16224.0
27796,14696.0
27797,23345.0
27798,51437.36
27799,44770.44
27800,27145.0
27801,13402.079999999998
27802,18419.0
27803,38336.399999999994
27804,19551.48
27805,20286.0
27806,22362.5
27807,31060.119999999995
27808,34925.5
27809,26310.239999999998
27810,15794.0
27811,20285.760000000002
27812,15881.28
27813,21764.16
27814,36543.0
27815,19192.0
27816,18781.0
27817,27667.0
27818,23120.5
27819,17678.0
27820,21707.0
27821,21671.0
27822,27591.0
27823,20116.0
27824,24410.0
27825,16070.5
27826,22212.0
27827,25125.88
27828,35119.32
27829,35976.0
27830,19034.64
27831,87702.25
27832,19648.72
27833,28346.0
27834,22691.5
27835,16052.64
27836,21532.0
27837,19305.0
27838,30683.119999999995
27839,22801.0
27840,18403.0
27841,14342.28
27842,27259.96
27843,30649.0
27844,30944.68
27845,18696.0
27846,43214.5
27847,15187.920000000002
27848,22996.5
27849,21453.0
27850,19776.0
27851,20897.0
27852,19854.64
27853,20378.28
27854,45153.0
27855,59593.68000000001
27856,23088.0
27857,34277.0
27858,17053.0
27859,23806.0
27860,17526.84
27861,37892.76
27862,32591.64
27863,21048.5
27864,22829.0
27865,22593.84
27866,24341.0
27867,32860.0
27868,24291.8
27869,19017.0
27870,15606.24
27871,44464.0
27872,17745.0
27873,24043.0
27874,25527.84
27875,26052.5
27876,24211.0
27877,19371.0
27878,27778.4
27879,19591.0
27880,26338.5
27881,25262.0
27882,58574.520000000004
27883,20503.5
27884,14858.0
27885,18468.5
27886,23577.0
27887,20891.88
27888,29394.0
27889,23593.96
27890,22995.239999999998
27891,22532.0
27892,23226.72
27893,40672.5
27894,87702.25
27895,21115.64
27896,18828.0
27897,18694.0
27898,18916.559999999998
27899,37860.0
27900,17150.0
27901,42856.0
27902,16954.0
27903,17195.5
27904,23351.28
27905,21628.88
27906,20045.0
27907,31106.0
27908,29726.839999999997
27909,23807.0
27910,27127.359999999997
27911,38683.0
27912,20409.5
27913,34140.0
27914,31175.0
27915,19142.0
27916,33679.44
27917,28296.32
27918,28497.96
27919,32319.5
27920,21271.5
27921,19906.0
27922,64045.5
27923,20937.12
27924,20461.0
27925,24381.0
27926,15304.68
27927,19358.5
27928,17410.0
27929,24444.84
27930,14393.0
27931,37441.5
27932,26862.0
27933,42222.0
27934,22418.04
27935,21212.0
27936,28805.0
27937,19980.96
27938,82285.5
27939,31175.04
27940,23159.5
27941,23933.5
27942,35456.72
27943,19977.0
27944,16539.84
27945,36691.0
27946,42925.5
27947,18594.0
27948,32787.0
27949,22899.5
27950,19168.76
27951,16542.239999999998
27952,26353.0
27953,13998.36
27954,26014.0
27955,32611.0
27956,18526.0
27957,18357.0
27958,19294.0
27959,17785.0
27960,16952.0
27961,17856.28
27962,25425.399999999998
27963,39491.0
27964,18923.0
27965,19701.0
27966,22171.0
27967,38177.36
27968,35464.0
27969,18642.0
27970,31751.0
27971,37259.0
27972,35042.76
27973,27347.0
27974,22920.5
27975,24478.0
27976,18275.0
27977,22020.0
27978,18533.0
27979,18810.0
27980,49317.0
27981,16749.84
27982,31808.399999999998
27983,35923.68
27984,87702.25
27985,21868.920000000002
27986,16258.0
27987,23402.5
27988,20900.0
27989,26833.5
27990,24763.96
27991,16841.64
27992,20077.0
27993,36708.5
27994,27068.0
27995,17867.64
27996,16963.0
27997,21744.0
27998,37494.0
27999,76320.5
28000,17696.0
28001,13138.0
28002,32240.0
28003,14374.36
28004,17722.0
28005,32672.0
28006,18104.88
28007,40543.5
28008,43521.24
28009,22008.0
28010,35555.0
28011,15822.119999999999
28012,32222.5
28013,18487.0
28014,18816.0
28015,87702.25
28016,25964.879999999997
28017,85032.0
28018,87702.25
28019,21149.0
28020,29419.0
28021,25913.04
28022,16491.8
28023,22456.0
28024,25088.0
28025,44679.5
28026,22603.0
28027,27418.0
28028,68700.95999999999
28029,25130.0
28030,29036.0
28031,24295.0
28032,18211.440000000002
28033,19809.0
28034,31088.72
28035,19940.5
28036,29112.0
28037,18349.199999999997
28038,64541.64
28039,29163.48
28040,53076.92
28041,13669.0
28042,30034.0
28043,32394.840000000004
28044,24452.48
28045,25566.0
28046,22365.0
28047,19443.0
28048,15391.48
28049,27959.880000000005
28050,22743.0
28051,87702.25
28052,33334.08
28053,17946.0
28054,42396.0
28055,33276.0
28056,17507.0
28057,20409.48
28058,26422.0
28059,49816.52
28060,21125.88
28061,22071.12
28062,30110.04
28063,24062.0
28064,22508.88
28065,43431.0
28066,25136.5
28067,37226.0
28068,22879.0
28069,39983.159999999996
28070,15124.079999999998
28071,21660.5
